TID,ID
TID_NATIVE_DIALOG_GAME_SERVER_NOT_RESPONDING_MESSAGE,"Server tidak merespons. Periksa sambungan internet, lalu coba lagi."
TID_NATIVE_DIALOG_GAME_SERVER_NOT_RESPONDING_BUTTON,Coba lagi
TID_NATIVE_DIALOG_BILLING_SERVER_NOT_RESPONDING_TITLE,Sambungan terputus
TID_NATIVE_DIALOG_BILLING_SERVER_NOT_RESPONDING_MESSAGE,Server penagihan tidak menanggapi. Coba lagi nanti.
TID_NATIVE_DIALOG_BILLING_SERVER_NOT_RESPONDING_BUTTON,Oke
TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_TITLE,Perlu pembaruan
TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_MESSAGE,Pembaruan kini tiba! Ayo perbarui sekarang untuk menikmati versi game terbaru! Nikmati juga persembahan spesial berlian gratis yang akan segera menantimu di toko!
TID_NATIVE_DIALOG_VERSION_NOT_UP_TO_DATE_BUTTON,Unduh
TID_NATIVE_DIALOG_LOGIN_FAILED_TITLE,Sambungan gagal
TID_NATIVE_DIALOG_LOGIN_FAILED_MESSAGE,Tidak bisa tersambung ke server. Kode kesalahan <CODE>
TID_NATIVE_DIALOG_LOGIN_FAILED_BUTTON,Coba lagi
TID_NATIVE_DIALOG_UNABLE_TO_CONNECT_TITLE,Sambungan gagal
TID_NATIVE_DIALOG_UNABLE_TO_CONNECT_MESSAGE,"Tidak dapat tersambung ke server. Periksa sambungan internet, lalu coba lagi."
TID_NATIVE_DIALOG_UNABLE_TO_CONNECT_BUTTON,Coba lagi
TID_FENCE_01,Pagar
TID_FENCE_01_DESCRIPTION,Menghias pertanianmu
TID_FENCE_02,Dinding Batu
TID_FENCE_02_DESCRIPTION,Menghias pertanianmu
TID_FENCE_03,Jalan Batu
TID_FENCE_03_DESCRIPTION,Menghias pertanianmu
TID_FLOWERPOT_1,Dahlia
TID_FLOWERPOT_1_DESCRIPTION,Memikat kupu-kupu
TID_FLOWERBED_1,Aster
TID_FLOWERBED_1_DESCRIPTION,Memikat kupu-kupu
TID_FLOWERBED_2,Lupinus
TID_FLOWERBED_2_DESCRIPTION,Memikat kupu-kupu
TID_BARREL_1,Tong kecil
TID_BARREL_1_DESCRIPTION,Menghias pertanianmu
TID_BARREL_2,Tong
TID_BARREL_2_DESCRIPTION,Menghias pertanianmu
TID_BIRDHOUSE_1,Rumah burung
TID_BIRDHOUSE_1_DESCRIPTION,Memikat burung
TID_GAZEBO_1,Gazebo
TID_GAZEBO_1_DESCRIPTION,Menghias pertanianmu
TID_LANTERN,Lentera
TID_LANTERN_DESCRIPTION,Menghias pertanianmu
TID_HAYCART,Troli Jerami
TID_HAYCART_DESCRIPTION,Menghias pertanianmu
TID_HAYBALE_1,Gulungan Jerami
TID_HAYBALE_1_DESCRIPTION,Menghias pertanianmu
TID_WHEELBARROW,Gerobak Sorong
TID_WHEELBARROW_DESCRIPTION,Memikat kupu-kupu
TID_BIRDHOUSE_2,Rumah Burung Kicau
TID_BIRDHOUSE_2_DESCRIPTION,Memikat burung
TID_GAZEBO_2,Paviliun
TID_GAZEBO_2_DESCRIPTION,Menghias pertanianmu
TID_HAYBALE_2,Jerami Segar
TID_HAYBALE_2_DESCRIPTION,Menghias pertanianmu
TID_PEOPLE_ORDER_GREETING1,Apa Kabar! Bisakah kamu menyisakan ini?
TID_PEOPLE_ORDER_GREETING2,Halo! Sudah punya stok ini?
TID_PEOPLE_ORDER_GREETING3,Selamat sore! Ingin membeli.
TID_PEOPLE_ORDER_GREETING4,Bisakah kamu menjual ini kepadaku?
TID_PEOPLE_ORDER_GREETING5,Halo teman! Apakah ada barang untuk dijual?
TID_PEOPLE_ORDER_GREETING6,Salam! Mari berbisnis.
TID_PEOPLE_ORDER_GREETING7,Maukah kamu menjual ini kepadaku?
TID_PEOPLE_ORDER_GREETING8,Cuaca yang indah! Apakah tokomu buka?
TID_PEOPLE_ORDER_GREETING9,Hai! Ibu menyuruhku untuk membeli barang-barang.
TID_PEOPLE_ORDER_GREETING10,Hai! Aku belanja untuk Nenek.
TID_PEOPLE_ORDER_REENGAGEMENT1,Hmmmmm. Kamu kembali. Padahal aku sedang berpikir untuk membeli pertanian milikmu.
TID_PEOPLE_ORDER_REENGAGEMENT2,Dengarkan baik-baik ... Aku ingin membeli beberapa barang.
TID_PEOPLE_ORDER_REENGAGEMENT3,Aku mencarimu ke mana-mana ...
TID_PEOPLE_ORDER_REENGAGEMENT4,Tidak gratis? Uh. Baiklah ...
TID_PEOPLE_ORDER_REENGAGEMENT5,Halo lagi. Apa kamu punya barang yang aku inginkan?
TID_PEOPLE_ORDER_REENGAGEMENT6,"Punya flanel dengan ukuranku? Kalau tidak, akan aku beli apa saja yang kamu punya."
TID_PEOPLE_ORDER_REENGAGEMENT7,"Halo halo, senang melihatmu kembali!"
TID_PEOPLE_ORDER_REENGAGEMENT8,Selamat datang kembali! Kamu punya apa hari ini?
TID_PEOPLE_ORDER_REENGAGEMENT9,Punya bahan peledak? Kamu tak perlu tahu untuk apa aku perlu ini.
TID_PEOPLE_ORDER_REENGAGEMENT10,Hari sempurna untukmu kembali! Nenek titip salam.
TID_PEOPLE_ORDER_YOU_HAVE,(Kamu memiliki:
TID_PEOPLE_ORDER_YOU_HAVE2,)
TID_DIAMONDS_TO_START_ACTION,untuk memulai aksi
TID_NAME_FARM_TITLE,Namai pertanianmu!
TID_DEFAULT_FARM_NAME,Pertanian <NAME>
TID_NAME_FARM_INPUT_FIELD_TEXT,KETUK DI SINI UNTUK MENULIS
TID_NAME_FARM_WAITING,Menyetujui nama...
TID_NAME_FARM_FAILED,NAMA TIDAK VALID!
TID_GUEST_YES,"Ya, ini dia"
TID_GUEST_NO,"Tidak, maaf"
TID_GUEST_CANCEL,Tunggu sebentar
TID_MYSTERY_BOX_TITLE,Terkunci!
TID_MYSTERY_BOX_DESCRIPTION,Kotak misteri yang kamu temukan terkunci! Kamu bisa membukanya dengan berlian.
TID_MYSTERY_BOX_OPEN,untuk membuka kotak
TID_SETTINGS_TITLE,Setelan
TID_SETTINGS_SOCIAL_MEDIA_CONNECTED,<SOCIAL_MEDIA> - Tersambung
TID_SETTINGS_SOCIAL_MEDIA_DISCONNECTED,<SOCIAL_MEDIA> - Terputus
TID_SETTINGS_SOCIAL_MEDIA_CONNECTING,<SOCIAL_MEDIA> - Menyambungkan
TID_ABOUT_TITLE,Perihal
TID_SETTING_CHANGE_NAME,Ganti Nama Pertanian
TID_FRIEND_BAR_SOCIAL_BUTTON_CONNECT,Sambungkan
TID_ABOUT_TEXT,Hay Day (tm) V. <VERSION>\n\nHak cipta 2012-2025 Supercell Oy. Semua Hak Cipta Dilindungi Undang-Undang.\n\nSemua penggunaan perangkat lunak ini tunduk pada\nKetentuan Layanan di http://www.supercell.net/terms-of-service dan Kebijakan Privasi di http://www.supercell.net/privacy-policy\n\nKREDIT\n<CREDITS>\n\n
TID_FLOATER_PET_HABITAT_NEEDED,Beli dulu rumah untuk hewan peliharaan!
TID_FLOATER_PET_HABITAT_NEEDED_MOBILE,Beli dulu kandang untuk hewan peliharaan!
TID_FLOATER_PET_HABITAT_FULL,Semua rumah hewan peliharaan sudah penuh!
TID_FLOATER_PET_HABITAT_FULL_MOBILE,Semua kandang hewan peliharaan sudah penuh!
TID_FLOATER_HOUSE_COMING_SOON,Pencapaian terbuka di level <LEVEL>
TID_FLOATER_HOUSE_COMING_SOON_MOBILE,Pencapaian terbuka di level <LEVEL>
TID_FLOATER_PAINT_SHACK_COMING_SOON,Gubuk cat segera hadir!
TID_FLOATER_DOCK_COMING_SOON,Dok dan papan skor perahu terbuka di level <LEVEL>
TID_FLOATER_DOCK_COMING_SOON_MOBILE,Dok dan papan skor perahu terbuka di level <LEVEL>
TID_FLOATER_ROADSIDE_SHOP_COMING_SOON,Toko Pinggir Jalan akan terbuka di level <LEVEL>
TID_FLOATER_ROADSIDE_SHOP_COMING_SOON_MOBILE,Toko Pinggir Jalan akan terbuka di level <LEVEL>
TID_FLOATER_NATURAL_OBJECTS_COMING_SOON,Kamu bisa membersihkan lahan di level <LEVEL>
TID_FLOATER_NATURAL_OBJECTS_COMING_SOON_MOBILE,Kamu bisa membersihkan lahan di level <LEVEL>
TID_FLOATER_MAILBOX_COMING_SOON,Surat Kabar dikirimkan di level <LEVEL>
TID_FLOATER_MAILBOX_COMING_SOON_MOBILE,Surat Kabar dikirimkan di level <LEVEL>
TID_FLOATER_HABITAT_FULL,Kandang ini penuh. Beli yang lain dari toko!
TID_FLOATER_HABITAT_FULL_MOBILE,Kandang ini penuh. Beli yang lain dari toko!
TID_FLOATER_PROCESSING_BUILDING_CLAIM_BUT_WAREHOUSE_FULL,Lumbung penuh!
TID_FLOATER_INVALID_OBJECT_POSITION,Tidak cukup ruang di sini!
TID_FLOATER_COORDINATE_NOT_IN_HABITAT,Tempatkan hewan di kandang!
TID_FLOATER_BOAT_COMING_SOON,Perahu datang di level <LEVEL>
TID_FLOATER_QUEUE_FULL,Kumpulkan barang untuk melengangkan antrean produksi!
TID_FLOATER_PET_HUNGRY,Beri makanan hewan peliharaan di kandangnya.
TID_FLOATER_EXPANSION_COMING_SOON,Perluasan terbuka di level <LEVEL>
TID_FLOATER_EXPANSION_COMING_SOON_MOBILE,Perluasan terbuka di level <LEVEL>
TID_FLOATER_EXPANSION_CONNECTION,Lahan perlu terhubung dengan pertanian
TID_FLOATER_EXPANSION_CONNECTION_MOBILE,Lahan perlu terhubung dengan pertanian
TID_FLOATER_FISHING_BOAT_COMING_SOON_TEASER,Segera hadir!
TID_FLOATER_FISHING_BOAT_COMING_SOON,Perahu memancing terbuka di level <LEVEL>
TID_FLOATER_FISHING_BOAT_COMING_SOON_MOBILE,Perahu memancing terbuka di level <LEVEL>
TID_SETTING_FEEDBACK,Laporkan masalah
TID_ADD_FRIENDS,"Bergabunglah di Hay Day, pengalaman bertani yang benar-benar baru! Kelola pertanianmu dengan kendali sentuh inovatif, rawat hewan-hewanmu yang menggemaskan, dan pertukarkanlah barang dengan pemain lainnya."
TID_RATE_APP_TITLE,Beri nilai Hay Day
TID_RATE_APP_MESSAGE,Nilai kami di App Store agar kami dapat terus membuat berbagai game hebat!
TID_RATE_APP_LATER,Jangan sekarang
TID_RATE_APP_LATER_ANDROID,Jangan\nsekarang
TID_RATE_APP_REVIEW,OK
TID_RATE_APP_NEVER,Jangan tanya lagi
TID_RATE_APP_NEVER_ANDROID,Jangan tanya\nlagi
TID_NEED_MORE_COWBELL_TITLE,Pesanan tidak bisa dipenuhi!
TID_NEED_MORE_COWBELL_TEXT,Buat barang-barang ini atau beli dari teman:
TID_FEEDBACK_EMAIL_TITLE,Feedback%20for%20Hay%20Day
TID_FLOATER_ORDER_TABLE_COMING_SOON,Papan pesanan tersedia di level <LEVEL>
TID_FLOATER_ORDER_TABLE_COMING_SOON_MOBILE,Papan pesanan tersedia di level <LEVEL>
TID_WARNING_LAST_CROP_TITLE,Peringatan!
TID_WARNING_LAST_CROP_TEXT,Kamu akan memakai hasil panen terakhir. Lanjutkan?
TID_NATIVE_DIALOG_BANNED_TITLE,Sambungan gagal
TID_NATIVE_DIALOG_BANNED_MESSAGE,Tidak dapat tersambung ke server. Mohon coba lagi nanti.
TID_NATIVE_DIALOG_BANNED_BUTTON,Oke
TID_ACHIEVEMENT_PRETTY_FARMER,Pertanian Impian
TID_ACHIEVEMENT_PRETTY_FARMER_DESCRIPTION,Investasikan <NUMBER> koin untuk menghias pertanianmu
TID_ACHIEVEMENT_COMMUNITY_PROVIDER,Din-din!
TID_ACHIEVEMENT_COMMUNITY_PROVIDER_DESCRIPTION,Selesaikan <NUMBER> pengiriman truk
TID_ACHIEVEMENT_COMMUNITY_PROVIDER_DESCRIPTION_MOBILE,Selesaikan <NUMBER> pengiriman truk
TID_ACHIEVEMENT_LOCAL_SELLER,Eng Ing Eng!
TID_ACHIEVEMENT_LOCAL_SELLER_DESCRIPTION,Hasilkan <NUMBER> koin dari penjualan di toko pinggir jalan
TID_ACHIEVEMENT_NEIGHBORHOOD_HELPER,Perlindungan
TID_ACHIEVEMENT_NEIGHBORHOOD_HELPER_DESCRIPTION,Jual barang kepada pengunjung yang singgah <NUMBER> kali
TID_ACHIEVEMENT_NEIGHBORHOOD_HELPER_DESCRIPTION_MOBILE,Jual barang kepada pengunjung yang singgah <NUMBER> kali
TID_ACHIEVEMENT_TURBO_HARVEST,Pemanen Super
TID_ACHIEVEMENT_TURBO_HARVEST_DESCRIPTION,Panen <NUMBER> ladang dalam <MINUTES> menit
TID_ACHIEVEMENT_TURBO_CAR_ORDERS,Truk Turbo
TID_ACHIEVEMENT_TURBO_CAR_ORDERS_DESCRIPTION,Kirim <NUMBER> pesanan truk dalam <MINUTES> menit
TID_ACHIEVEMENT_TURBO_COLLECT_ANIMAL_GOODS,Penggembala Super
TID_ACHIEVEMENT_TURBO_COLLECT_ANIMAL_GOODS_DESCRIPTION,Ambil <NUMBER> produk hewan dalam <MINUTES> menit
TID_ACHIEVEMENT_TURBO_COLLECT_ANIMAL_GOODS_DESCRIPTION_MOBILE,Ambil <NUMBER> produk hewan dalam <MINUTES> menit
TID_ACHIEVEMENT_BONANZA,Taipan Pertanian
TID_ACHIEVEMENT_BONANZA_DESCRIPTION,Dirikan <NUMBER> bangunan produksi
TID_ACHIEVEMENT_CITIZEN_KANE,Juragan Koran
TID_ACHIEVEMENT_CITIZEN_KANE_DESCRIPTION,Pasang iklan di Surat Kabar <NUMBER> kali
TID_ACHIEVEMENT_EGGHEAD,Telur di ujung tanduk
TID_ACHIEVEMENT_EGGHEAD_DESCRIPTION,Ambil <NUMBER> Telur
TID_ACHIEVEMENT_GOT_MILK,Susu Sebelanga?
TID_ACHIEVEMENT_GOT_MILK_DESCRIPTION,Ambil <NUMBER> botol susu
TID_ACHIEVEMENT_BACONATOR,Daging Celeng
TID_ACHIEVEMENT_BACONATOR_DESCRIPTION,Ambil <NUMBER> lembar daging babi asap
TID_ACHIEVEMENT_SHEEP_SHEARER,Pemangkas Bulu Domba
TID_ACHIEVEMENT_SHEEP_SHEARER_DESCRIPTION,Ambil <NUMBER> wol
TID_ACHIEVEMENT_GIFT_WRAPPING_STATION,Pencapaian Meja Pembungkusan Kado
TID_ACHIEVEMENT_GIFT_WRAPPING_STATION_DESCRIPTION,Tingkatkan Keahlian Meja Pembungkusan Kado ke level <NUMBER>
TID_ACHIEVEMENTS_TITLE,Pencapaian
TID_ACHIEVEMENT_LEVEL_1,II
TID_ACHIEVEMENT_LEVEL_2,III
TID_ACHIEVEMENT_CLAIM_REWARD_BUTTON,Klaim Hadiah
TID_ACHIEVEMENTS_COMPLETED,Selesai: <COUNT>/<MAX>
TID_ACHIEVEMENTS_SCORE,Skor Pertanian: <SCORE>
TID_ACHIEVEMENT_POINTS_TEXT,Level <POINTS>
TID_NEED_MORE_FRIENDS,Buka dengan menambahkan <NUMBER> teman Supercell ID!
TID_CONFIRM_RESTART_FARM_TITLE,Mulai lagi game?
TID_CONFIRM_RESTART_FARM_TEXT,"PERINGATAN: Jika kamu memilih \qmulai lagi\q, kamu akan kehilangan semua progres, koin, berlian, dan pembelian dalam aplikasi!\nPaket mulai lagi berisi 25 berlian untuk membantu pertanian baru agar bisa beroperasi."
TID_CONFIRM_RESTART_FARM_YES,Mulai lagi
TID_CONFIRM_RESTART_FARM_NO,Batalkan
TID_CONFIRM_RESTART_FARM_PENDING_YES,Menunggu server
TID_RESTART_FARM,Mulai lagi Game
TID_NEXT_FREE_ADVERTISEMENT_IN_TIME,Iklan gratis dalam:
TID_ROADSIDE_SHOP_CREATE_AD,Buat iklan
TID_ROADSIDE_SHOP_EDIT_SALE,Edit Obral
TID_CONFIRM_OBJECT_TRASH_TITLE,Buang Barang?
TID_CONFIRM_OBJECT_TRASH_TEXT,Yakin ingin membuang barang? Barang tidak bisa dikembalikan.
TID_CONFIRM_OBJECT_TRASH_YES,Buang
TID_CONFIRM_OBJECT_TRASH_NO,Batalkan
TID_NEW_ACHIEVEMENT_GAINED,Pencapaian terbuka!
TID_RESTART_PACKAGE_BILLING_NAME,Paket Mulai Lagi
TID_BOAT_WAITING_AT_DOCK,Perahu berangkat:
TID_BOAT_BONUS_REWARD,Selesaikan pengiriman:
TID_BOAT_ORDER_TITLE,Angkut Muatan
TID_BOAT_ARRIVING_IN,Perahu tiba dalam:
TID_BOAT_NEXT_ORDER,Pesanan berikutnya:
TID_FLOATER_MINE_COMING_SOON,Gali logam mulia dan berlian di level <LEVEL>!
TID_FLOATER_MINE_COMING_SOON_MOBILE,Gali logam mulia dan berlian di level <LEVEL>!
TID_SILVER_ORE,Bijih Perak
TID_GOLD_ORE,Bijih Emas
TID_PLATINUM_ORE,Bijih Platinum
TID_SILVER_ORE_DESCRIPTION,Ambil dari tambang
TID_GOLD_ORE_DESCRIPTION,Ambil dari tambang
TID_PLATINUM_ORE_DESCRIPTION,Ambil dari tambang
TID_SILVER_BAR,Perak Batangan
TID_GOLD_BAR,Emas Batangan
TID_PLATINUM_BAR,Platinum Batangan
TID_SMELTER_PRODUCT_DESCRIPTION,Dibuat di Peleburan
TID_SMELTER,Peleburan
TID_SMELTER_DESCRIPTION,Memproses bijih menjadi logam
TID_SMELTER_DESCRIPTION_MOBILE,Memproses bijih menjadi logam
TID_SPEED_UP_BOAT,Dapatkan Perahu sekarang
TID_SEND_SHIP_POPUP_TITLE,Berangkatkan perahu?
TID_SEND_SHIP_POPUP_DESCRIPTION,Kamu belum menyelesaikan pengiriman!\n\nPerahu akan kembali dalam beberapa jam.
TID_SEND_SHIP_POPUP_YES,"Ya, berangkatkan."
TID_SEND_SHIP_POPUP_NO,"Tidak, teruskan memuat."
TID_HINT_FACEBOOK_LIKE,Lihat Hay Day di Facebook! Ketahui semuanya! Buka: facebook.com/HayDayOfficial
TID_HINT_FACEBOOK_LIKE_MOBILE,Lihat Hay Day di Facebook! Ketahui semuanya! Buka: facebook.com/HayDayOfficial
TID_HINT_FACEBOOK_LIKE_FARMS,"Saat berkunjung ke pertanian yang indah, ketuk ikon smiley untuk menyukainya!"
TID_HINT_FACEBOOK_LIKE_FARMS_MOBILE,"Saat berkunjung ke pertanian yang indah, ketuk ikon smiley untuk menyukainya!"
TID_HINT_STATS,Ketuk pada bintang levelmu untuk melihat statistik pertanianmu.
TID_HINT_STATS_MOBILE,Ketuk pada bintang levelmu untuk melihat statistik pertanianmu.
TID_HINT_ROTATE,Kamu bisa memindahkan dan memutar benda dengan memegangnya.
TID_HINT_ROTATE_MOBILE,Kamu bisa memindahkan dan memutar benda dengan memegangnya.
TID_HINT_FAN_SWITCH,"Saat menanam benih, kamu bisa menemukan lebih banyak jenis tanaman dengan menekan tombol \qberalih\q."
TID_HINT_FAN_SWITCH_MOBILE,"Saat menanam benih, kamu bisa menemukan lebih banyak jenis tanaman dengan menekan tombol \qberalih\q."
TID_HINT_TREES,Gergaji dan Kapak dapat digunakan untuk menebang pohon buah dan semak.
TID_HINT_TREES_MOBILE,Gergaji dan Kapak dapat digunakan untuk menebang pohon buah dan semak.
TID_HINT_MINE,"Dinamit, Tong TNT, dan Sekop dapat digunakan di dalam Tambang."
TID_HINT_GAMECENTER_FRIENDS,Kamu juga bisa menambahkan teman dari aplikasi Game Center atau Supercell ID!
TID_HINT_GAMECENTER_FRIENDS_ANDROID,Kamu bisa menambahkan teman ke Hay Day saat kamu menambahkan teman di Supercell ID!
TID_HINT_ROADSIDESHOP,"Untuk menggunakan Toko Pinggir Jalan dan Surat Kabar, ayo masuk ke Game Center!"
TID_HINT_ROADSIDESHOP_MOBILE,PERTANYAAN_17
TID_HINT_ROADSIDESHOP_ANDROID,Ayo masuk ke Supercell ID untuk menggunakan Toko Pinggir Jalan dan Surat Kabar!
TID_HINT_ROADSIDESHOP_MOBILE_ANDROID,Ayo masuk ke Supercell ID untuk menggunakan Toko Pinggir Jalan dan Surat Kabar!
TID_HINT_GENERAL_HELP,"Panen tanaman dan buat barang, tumpuk persediaan, dan jual sesuai permintaan!"
TID_HINT_GENERAL_HELP_MOBILE,"Panen tanaman dan buat barang, tumpuk persediaan, dan jual sesuai permintaan!"
TID_BOAT_ARRIVING_SOON,Perahu tiba!
TID_NOTIFICATION_ROADSIDE_SHOP_CLEAR,Barang dari toko Pinggir Jalan telah terjual!
TID_REPAIR_DOCKS_TITLE,Perbaiki Dok?
TID_REPAIR_DOCKS_TEXT,Perbaiki Dok untuk menarik Perahu dan tuntaskan pengiriman!
TID_REPAIR_DOCKS_TEXT_MOBILE,Perbaiki Dok untuk menarik Perahu dan tuntaskan pengiriman!
TID_REPAIR_DOCKS_YES,Mulai memperbaiki
TID_REPAIR_MINE_TITLE,Perbaiki Tambang?
TID_REPAIR_MINE_TEXT,"Di Tambang, kamu bisa menggali barang-barang memakai Dinamit, Tong TNT, dan Sekop. Kamu bisa menemukan Bijih yang bernilai, bahkan Berlian!"
TID_REPAIR_MINE_YES,Mulai memperbaiki
TID_FRUIT_TREE_FB_HELP_TITLE,Kebun saya butuh bantuan!
TID_APPLE_TREE_FB_HELP_TEXT,Pohon apelku layu. Dapatkah kamu menyiraminya?
TID_CHERRY_TREE_FB_HELP_TEXT,Pohon ceriku layu. Tolong sirami untukku!
TID_CACAO_TREE_FB_HELP_TEXT,Pohon kakaoku layu. Tolong sirami untukku!
TID_RASPBERRY_BUSH_FB_HELP_TEXT,Tanaman Rasberiku perlu segera disiram. Dapatkah kamu membantuku?
TID_BLUEBERRY_BUSH_FB_HELP_TEXT,Aku lupa untuk menyirami semak beri hitam. Dapatkah kamu melakukannya untukku?
TID_FRIEND_BAR_FRIENDS_TAB,Teman
TID_FRIEND_BAR_FOLLOWERS_TAB,Pengikut
TID_MINE,Tambang
TID_DOCKS,Dok
TID_GENERIC_FB_DESCRIPTION,Hay Day adalah pengalaman bertani yang benar-benar baru dengan kontrol gerak yang lebih halus yang dibuat apik untuk perangkat sentuhmu.
TID_SOCIAL_LOGIN_FRUIT_TREES_TITLE,Bantuan Panen
TID_SOCIAL_LOGIN_FRUIT_TREES_TEXT,Kamu bisa mendapatkan satu bantuan memanen dari teman Supercell ID!
TID_FRIEND_BAR_FOLLOWERS,Jumlah pengikut
TID_NATIVE_DIALOG_SHUTDOWN_STARTED_TITLE,Waktunya Pemeliharaan
TID_NATIVE_DIALOG_SHUTDOWN_STARTED_MESSAGE,"Hei petani, kami akan segera melakukan pemeliharaan! Server akan mem-boot ulang dalam <MINUTES> menit dan akan kembali online sesaat lagi."
TID_NATIVE_DIALOG_SHUTDOWN_STARTED_BUTTON,Grook!
TID_NATIVE_DIALOG_MAINTENANCE_TITLE,Server offline
TID_NATIVE_DIALOG_MAINTENANCE_MESSAGE,"Kami sedang melakukan pemeliharaan di Hay Day. Maaf atas ketidaknyamanan ini, coba lagi nanti!"
TID_NATIVE_DIALOG_MAINTENANCE_BUTTON,Coba lagi masuk
TID_STAND_ALREADY_BOUGHT,"Maaf, ini sudah ada yang membeli!"
TID_START_FOLLOWING,Pertanian Diikuti dan ditambahkan ke bilah Teman.
TID_STOP_FOLLOWING,Pertanian berhenti diikuti.
TID_MAX_FOLLOWERS,Pertanian tidak bisa diikuti! Semua slot terpakai.
TID_FOLLOWER_BAR_INFO,Di sini kamu tahu siapa yg mengikutimu!
TID_FB_LOGIN_REWARD_BUTTON_TEXT,Dapatkan <NUMBER> berlian!
TID_FB_LOGIN_LATER_BUTTON_TEXT,Jangan sekarang
TID_FB_LOGIN_NEVER_BUTTON_TEXT,Jangan tampilkan lagi
TID_BOY_FIRST_POPUP_TEXT,"Hai, saya Tom dan saya bisa melakukan beberapa pekerjaan untukmu. Saya akan menunggu di toko pinggir jalanmu!"
TID_BOY_FIRST_POPUP_BUTTON,"Oke, mari kita coba"
TID_BOY_SEARCH_TEXT,Apa yg harus saya cari?
TID_BOY_SEARCH_TIMER,Siap digunakan: <TIME>
TID_BOY_SEARCH_TIMER_JUST_TITLE,Siap digunakan:
TID_BOY_SEARCH_BUTTON,Mulai pencarian
TID_BOY_FOUND_TEXT,Ini yang saya temukan. Mau yang mana?
TID_BOY_FOUND_CANCEL_BUTTON,Tidak ada satu pun
TID_BOY_RESTING_TEXT,Zzz... Saya perlu tidur sebentar... zzZZZzz...
TID_BOY_RESTING_TIMER,Tersedia lagi dalam: <TIME>
TID_BOY_HIRE_TEXT,Ingin mempekerjakanku lagi?
TID_BOY_HIRE_REENGAGEMENT_TEXT,"Halo, <name>. Senang melihatmu kembali! Dalam beberapa hari ke depan, aku akan ada di sini untuk membantumu! Bebas biaya!"
TID_BOY_HIRE_TIME,<DAYS> Hari
TID_BOY_HIRE_TIME_1DAY,1 Hari
TID_BOY_HIRE_CANCEL_BUTTON,"Tidak, terima kasih"
TID_BOY_HIRE_CANCELED_TEXT,"Senang bisa bekerja untukmu! Jika masih ada beberapa tugas yang harus diselesaikan, cukup panggil dengan mengetuk kotak di sini!"
TID_BOY_HIRE_CANCELED_TEXT_MOBILE,"Senang bisa bekerja untukmu! Jika masih ada beberapa tugas yang harus diselesaikan, cukup panggil dengan mengetuk kotak di sini!"
TID_FAQ_TITLE,Dukungan Hay Day
TID_FAQ_BUTTON,Bantuan & Dukungan
TID_UPDATE_REQUIRED_DIALOG_TITLE,Perlu Pembaruan
TID_MAINTENANCE_DIALOG_TITLE,Pemeliharaan
TID_FAQ_QUESTION_1,T: Mengapa saya tidak bisa membuka halaman Facebook menggunakan tombol \qPembaruan Terakhir\q saat menyetel ke bahasa China?
TID_FAQ_ANSWER_1,"J: Karena Facebook tidak bisa diakses di China, tombol diarahkan ke halaman penggemar China kita di Weibo. Jika kamu menggunakan setelan bahasa China di Hay Day namun harus memiliki akses ke Facebook di wilayahmu, ini tautannya: http://www.facebook.com/HayDayOfficial"
TID_STRAWBERRY,Stroberi
TID_FAQ_QUESTION_2,T: Pertanian saya hilang. Bagaimana cara mendapatkannya kembali?
TID_FAQ_ANSWER_2,"J: Kami sarankan untuk hanya memainkan satu pertanian per perangkat dan mencantumkan pertanianmu ke akun Game Center atau Supercell ID pribadi. Jika kamu memuat beberapa pertanian di satu perangkat, kamu bisa kehilangan akses ke salah satu atau semua akun. Jika pertanianmu hilang, hubungi Dukungan Pemain menggunakan tombol \qLaporkan masalah\q di bawah ini. Jangan lupa untuk menyertakan nama dan level pertanian lama!"
TID_FAQ_ANSWER_2_ANDROID,"J: Kami sarankan untuk hanya memainkan satu pertanian per perangkat dan mencantumkan pertanianmu ke akun Google Play atau Supercell ID pribadi. Jika kamu memuat beberapa pertanian di satu perangkat, kamu bisa kehilangan akses ke salah satu atau semua akun. Jika pertanianmu hilang, hubungi Dukungan Pemain menggunakan tombol \qLaporkan masalah\q di bawah ini. Jangan lupa untuk menyertakan nama dan level pertanian lama!"
TID_FAQ_QUESTION_3,T: Saya tidak bisa membeli berlian. Tolong bantu!
TID_FAQ_ANSWER_3,"J: Masalah saat membeli berlian atau koin biasanya hanya sementara. Coba ulangi pembelian beberapa jam lagi! Pastikan juga untuk mengaktifkan pembelian dalam aplikasi pada perangkat dan menggunakan iOS versi terbaru. Jika masalah berlanjut, hubungi tim dukungan pemain menggunakan tombol \qLaporkan masalah\q di bawah ini."
TID_FAQ_ANSWER_3_ANDROID,"J: Masalah saat membeli berlian atau koin biasanya hanya sementara. Coba ulangi pembelian beberapa jam lagi! Pastikan juga untuk mengaktifkan pembelian dalam aplikasi pada perangkat dan menggunakan Android versi terbaru. Jika masalah berlanjut, hubungi tim dukungan pemain menggunakan tombol \qLaporkan masalah\q di bawah ini."
TID_FAQ_QUESTION_4,T: Bagaimana cara mendapatkan lebih banyak berlian?
